chr1	100148093
chr2	20350866
chr17	75905087
chr5	36105298
chr16	88706437
chr18	35581835
chr1	68232539
chr11	46121473
chr14	68921492
chr16	51141736
chr6	129861374
chr1	151372709
chr3	126180891
chr2	179134967
chrX	153935053
chr3	53347540
chr6	121106302
chr2	23927226
chr1	174022395
chr17	59937578
chr11	6234828
chr9	137045395
chr20	3767805
chr4	10117009
chr2	11784763
chr13	20903041
chr15	26939603
chr20	37096058
chr12	89528111
chr8	94792819
chr1	84574495
chr20	14337660
chr1	48776161
chr1	211492155
chr6	24706786
chr7	93913228
chr1	45491187
chr15	101696210
chr4	55546906
chr2	61050902
chr1	100176335
chr14	31457464
chr15	72272681
chr10	114404548
chr1	23975070
chr12	50025578
chr17	68457506
chr5	147447495
chr11	107457886
chr11	123640967
chr11	84317362
chr2	46625449
chr17	75667260
chr13	20831899
chr11	119018650
chr6	127343361
chr17	43545596
chr22	50307649
chr20	1183885
chr6	169725535
chr15	43590207
chr3	173807939
chr1	111140222
chr6	78751444
chr11	45923431
chr6	79763227
chr7	30370954
chr10	30110648
chr14	23095148
chr3	51967526
chr16	25134082
chr8	116755827
chr16	36105082
chr2	214421484
chr4	163989059
chr3	107240681
chr3	197627933
chr9	15466287
chr13	113490719
chr3	9792751
chr15	56733620
chr6	76072799
chr11	194001
chr1	149913969
chr11	74595193
chr2	47809999
chr1	46133342
chr1	16613812
chr1	41165049
chrX	77906918
chr1	220272449
chr7	130520644
chr3	48847843
chr9	36401284
chr20	45944245
chr21	32758987
chr8	130016704
chr5	161547535
chr15	48178363
chr19	13151588
chr14	20475994
chr11	134253414
chr18	12884364
chr2	88034231
chr15	79462984
chr17	8499297
chr12	57240727
chr13	45825597
chrX	155488923
chr7	135412884
chr17	9905580
chr7	50056449
chr2	64581100
chr3	84730406
chr9	100390449
chr9	75028520
chr7	23189913
chr12	120658208
chr19	35757072
chr1	209806192
chr19	46062952
chr16	84280244
chr2	106101843
chr7	121383328
chr2	240054288
chr22	45008695
chr7	74896399
chr6	89082546
chr10	13342151
chr8	138618754
chr1	223235380
chr12	49904302
chr16	58526511
chr7	45088987
chr19	19895471
chr9	128340754
chr6	8435569
chr10	102744092
chr14	88591390
chr7	87635163
chr16	89720958
chr1	22972886
chr16	2970025
chr16	85766205
chr1	207060822
chr14	67600298
chrX	47986498
chr11	85665122
chr18	55321841
chr1	217771819
chr14	93115383
chr12	120368353
chr3	119034992
chr12	101830898
chr19	57578925
chr15	34786290
chr8	102412751
chr10	29737061
chrX	18984988
chr1	31670466
chr6	24360165
chr10	15860540
chr10	125885676
chr4	163344852
chr17	49705231
chr1	231265746
chrX	24619798
chr18	45967327
chr20	32743585
chr11	92728846
chr3	56468567
chr3	154430087
chr2	169509767
chr1	57520092
chr1	29231058
chr3	42714169
chr2	74482936
chr3	108097482
chr7	129488124
chr7	7554743
chr20	5120021
chr11	695027
chr16	690431
chr14	57045853
chr5	65722173
chr7	150955838
chr6	154510545
chr19	5340903
chr2	108722891
chr3	50350853
chr10	125896535
chr8	64369576
chr20	1185913
chr11	59142818
chr4	151325572
chr19	33064561
chr19	14718169
chr1	23980373
chr1	53220652
chr20	290776
chr12	53676060
chr3	185825059
chr16	30071973
chr6	110179693
chr9	127937878
chr10	95327894
chr12	49568151
chr11	133952150
chr18	21704793
chr1	45475148
chr11	123627022
chr12	79935233
chr2	213151726
chr15	49620956
chr10	27100537
chr17	75707208
chr8	140670346
chr15	55743113
chr14	24242638
chrX	104064413
chr9	128326312
chr22	11879007
chr9	128191586
chr12	110689810
chr5	172454535
chr11	805270
chr12	6663180
chr1	151763547
chr13	41061480
chr18	5295199
chr3	197736929
chr4	120757173
chr3	174764608
chr14	35092094
chr1	156728807
chr12	48106123
chr17	42053997
chr19	53254894
chr2	136522268
chr7	155644425
chr2	99197154
chr15	41544307
chr17	46225369
chr17	42050735
chr20	63865038
chr14	100578053
chrX	16761636
chr9	90428480
chr6	26635250
chr11	130143332
chr13	113490774
chr7	150947691
chr11	119101887
chr2	38602977
chr17	80422277
chr2	19990166
chr14	64503851
chr7	135170895
chr19	48364064
chr7	100044784
chr20	5126813
chr6	116217179
chr20	33646803
chr21	39349406
chr10	102001682
chr20	1264907
chr15	28523151
chr6	111712555
chrX	14029916
chr3	125996207
chr12	132887625
chr10	30205549
chr1	6236014
chr2	12945703
chr7	99919628
chr12	110450357
chr13	101416433
chr1	53945747
chr11	59810758
chr21	43108787
chrX	48468397
chr11	123526028
chr18	49487258
chr7	36367313
chr7	99408603
chr17	48817128
chr1	7738298
chr1	65309490
chr11	110260963
chr6	154410840
chr10	88583582
chr4	4542013
chr1	169486014
chr1	204359935
chr15	74843166
chr6	43687817
chr17	82022898
chr12	2004487
chr8	104081991
chr17	21574522
chr3	155676369
chr4	75488042
chr3	101513213
chr4	10071373
chr7	124830962
chr2	189578353
chr16	71161624
chr7	74894118
chr12	26938331
chr3	196287975
chr8	143609612
chr2	156332811
chr9	39288564
chr11	118417424
chr1	853528
chr3	184248976
chr16	710647
chr15	25636531
chr2	106458720
chr12	8949929
chr9	136944711
chr1	119140683
chr19	37467507
chr9	104754107
chr4	9144866
chr2	175949942
chr22	41589868
chr5	141619033
chr2	197435147
chr4	84784596
chr7	149624832
chr19	51986867
chr15	28241001
chr9	137205653
chr1	24608783
chr2	96869049
chr15	60592574
chr1	148152342
chr3	160207249
chr14	53153316
chr5	142465538
chr11	113794181
chr7	64401258
chr9	33268837
chr2	238451052
chr11	61891505
chr17	2303851
chr5	116096606
chr9	21031541
chr6	10838535
chr3	16512916
chr13	107172574
chr4	101347601
chr3	37176354
chr13	78643135
chr8	96261615
chr7	35107328
chr6	149648804
chr2	37084278
chr5	101678737
chr4	81471985
chr3	49018584
chr4	87391294
chr19	19900090
chrUn_GL000195v1	86720
chr9	3663347
chr13	27093309
chr2	159940567
chr20	35147369
chr4	103036518
chr3	33659606
chr1	34165232
chr22_KI270734v1_random	146721
chr1	44355405
chr11	103092178
chr10	95907914
chrX	21898053
chr16	74985181
chr1	1328648
chr15	34101882
chr10	29522738
chr13	32428344
chrX	47456414
chr11	192351
chr1	145420756
chr5	103562810
chr14	23567545
chr1	45491189
chr14	105248478
chr14	94129691
chr1	62688497
chr3	47288151
chr2	165528371
chr11	115635570
chr22	50251422
chr15	72272683
chr10	109402780
chr19	54189629
chr19	37248123
chr4	122732509
chrX	68717200
chr1	100268137
chr16	71100886
chr7	100271123
chr3	65781404
chr5	110738979
chr12	96035671
chr2	138587418
chr3	50567769
chr16	51151671
chr1	169712232
chr1	206612523
chr7	99482833
chr2	74483017
chr5	177006812
chr8	97055529
chr7	159144905
chr1	86915005
chr16	46831465
chr18	72866724
chr5	88825918
chr1	229271069
chr11	19638138
chr19	38315906
chr3	197960019
chr9	32832497
chr6	62286670
chr5	151925531
chr3	101692893
chr2	73780111
chr1	235504503
chr14	90649695
chr19	5857836
chr7	28180813
chr5	10750392
chr2	219283161
chr1	43977375
chr3	179926247
chr13	43786973
chr1	11842650
chr15	44733577
chr15	79846856
chr21	30989118
chr5	1112197
chr5	132011671
chr15	75938641
chr6	131000798
chr8	70669227
chr13	31441073
chr1	1724571
chr20	45884985
chr5	1086304
chr13	32538829
chr6	116217126
chr17	80427822
chr5	113521693
chr1	234408975
chr22	31489911
chr11	1749241
chr17	45641042
chr12	6689383
chr10	95415695
chr15	22766744
chr6	7941674
chr15	63618526
chr15	48178365
chr10	32018751
chr7	36986529
chr8	27258479
chr8	51941998
chr8	143597653
chr3	64462746
chr17	55454098
chr1	169798918
chr5	159209607
chr2	25878631
chr10	103153628
chr16	1414776
chr8	86743717
chr4	152352846
chr16	4734395
chr5	6613570
chr6	31703345
chrX	13734639
chr11	84313539
chr17	76188462
chr17	4991182
chr2	37081755
chr2	40451884
chr1	4568870
chr8	6675069
chr19	50556961
chr5	6378534
chr7	38631473
chr14	70814227
chr20	63971148
chr21	36072205
chrX	70434493
chr5	172771198
chr10	59707188
chr12	14499760
chr19	54449082
chr7	21185129
chr1	215840163
chr2	113627131
chr15	22775164
chr5	133612534
chr9	111483695
chr2	135985781
chr1	197201459
chr10	60898730
chr14	79081615
chr1	72288248
chr3	108222627
chr2	241743436
chr18	46917514
chr4	4820406
chr3	115147303
chr17	44080101
chrX	48003991
chr1	37690545
chrX	118029098
chr12	31119799
chr14	63045984
chr21	37220003
chr7	75484300
chr12	42237768
chr1	22965425
chr20	3160365
chr13	51999087
chr10	109923525
chr4	40843172
chr11	95789511
chr7	150323726
chr3	183400566
chr10	37972021
chr2	130145103
chr1	154183225
chr17	4903128
chr8	38996561
chr16	4272967
chr17	5191949
chr21	14623055
chr19	37779606
chr9	112333704
chr1	20286
chr19	7489048
chr19	50025425
chr10	100186067
chr7	29677299
chr22_KI270734v1_random	136159
chr1	61725172
chr8	143635936
chr21	28940735
chr19	39834205
chr15	43776534
chr11	85665137
chr12	120461215
chr7	129488126
chr8	106237452
chr9	37592615
chr2	99150592
chr2	264888
chr13	40771251
chr17	76586011
chr3	115147437
chr12	132983252
chr15	66253816
chr14	63046347
chr21	31559434
chr2	68466473
chr1	161038974
chr5	80411724
chr4	145519299
chr9	81689599
chr10	132331880
chr15	76057073
chr3	122993264
chr1	26171915
chr9	3528689
chr1	190475456
chr6	34249050
chr22	42061781
chr22	50591266
chr2	74482951
chr7	35912022
chr7	131328334
chr3	79019463
chr5	35653834
chr1	149285992
chr2	72145021
chr2	181657735
chr15	34367201
chr10	60300711
chr19	37779740
chr11	119123568
chr13	113490763
chr9	114370236
chr1	31261176
chr2	208305221
chr8	94437006
chrX	154371263
chr11	107457835
chr1	149914013
chr3	142690302
chr11	72041398
chr8	54755532
chr7	137878818
chr1	26171928
chr6	37312880
chr12	132887614
chr8	64382773
chr7	24852618
chr2	127294188
chr12	29339929
chr7	32491396
chr11	67504465
chr1	86396343
chr1	30880797
chr6	57222323
chr5	132777385
chr7	143882922
chr4	56387523
chr10	99431509
chr11	75915210
chr19	20664086
chr10	99430691
chr2	86105892
chr5	10353624
chr1	20787335
chr1	205211677
chr10	114658326
chr6	28354263
chr11	86069102
chrX	56995548
chrX	132217918
chr17_GL000205v2_random	60360
chr12	122319987
chr10	1701066
chr11	117232058
chr2	56049444
chr3	44976195
chr11	64166658
chr20	63368954
chr7	99919630
chr17	7929885
chr9	109013535
chr19	21629452
chr19	58571851
chr13	19782979
chr10	5645094
chr1	86396356
chr7	133730440
chr14	35809365
chr3	88166257
chr9	128276059
chr17	82022900
chr5	75511700
chr8	81112116
chr1	20071489
chr5	711120
chr11	58899758
chr20	3160057
chr2	28870301
chr1	2394647
chr13	40921871
chr19	56379385
chr9	92878052
chr1	232439599
chr6	98901833
chr8	103524430
chr8	89902772
chr11	6234685
chr7	13990706
chr1	220272519
chr7	149028533
chr3	33718265
chr1	117121778
chr7	112004133
chr13	52597295
chr15	52678856
chr2	202300086
chr18	78979742
chr12	44876346
chr1	3650110
chr17	30634753
chrX	23907955
chr9	114358719
chr11	18526934
chr8	66432379
chr1	46132715
chr8	102412916
chr19	12629787
chr18	50287698
chr16	77211931
chr19	52397813
chr14	47301552
chr12	104958343
chr11	124673841
chr6	30556086
chr2	38377287
chr11	85627272
chr19	45091590
chr21	39348845
chr13	49269287
chr12	24562738
chr1	57970865
chr12	79935156
chr1	93122051
chr5	32444955
chr8	106155156
chr17	76737933
chr21	42210874
chr2	166494302
chr13	31447812
chr16	67660288
chr12	64276992
chr15	45407062
chr1	19210313
chrX	77895458
chr17	18258772
chr13	87053172
chr11	67443498
chr10	7411019
chr3	64268142
chr3	125520205
chr4	6194677
chr2	218270186
chrUn_GL000195v1	86722
chr1	91886199
chr2	190648487
chr7	1021591
chr1	146590824
chr12	7936417
chr6	87339001
chr4	82621421
chr2	232088276
chr4	163166920
chr20	5950597
chr2	70900459
chr10	117005626
chr5	172006896
chr9	127735316
chr8	142728961
chr11	92664406
chr5	39425042
chr6	24720898
chr22	42614969
chr3	121294724
chr1	109426450
chrX	84502508
chr3	119463618
chr17	28357616
chr11	96237383
chr1	221741931
chr10	125745772
chr3	21751255
chrX	17861301
chr2	18688209
chr4	72569249
chr16	89607189
chr17	50373215
chr6	70957515
chr1	19260018
chr15	33508629
chr3	195895960
chr3	88161627
chr15	67254700
chr5	73565734
chr2	110212292
chr10	1049409
chr4	103019729
chr11	31509633
chr12	110403742
chr13	74134446
chr1	43454096
chr7	144836087
chr15	45277839
chr15	34875369
chr8	92966160
chr1	9503312
chr7	32559223
chr8	129939821
chr11	640049
chr19	36379231
chr16	67543079
chr6	89352902
chr6	79078284
chr10	38402873
chr8	22669157
chr3	48440152
chr14	104600406
chr2	201642710
chr1	197775681
chr1	168199225
chrX	53083066
chr12	50931578
chr6	42722616
chr7	74083938
chr1	155244673
chr3	134250578
chr15	34228113
chr5	93306048
chr7	2079938
chr19	17440523
chr17	42661201
chr17	20516245
chr16	3316905
chr3	196241131
chr17	79945604
chr14	22929393
chr14	32248336
chr1	20089732
chr7	66995610
chr16	11742926
chr3	71583722
chr14	105479570
chr15	50355436
chr14	54489064
chr4	163989063
chr17	42964480
chr15	77327772
chr2	202912173
chr2	162074391
chr6	42079790
chr9	92853958
chr19	21384551
chr16	66751648
chr10	102115002
chr19	21539693
chr12	46371906
chr10	30108787
chr17	76537918
chr6	170290928
chr11	134411930
chr5	72330124
chr2	94731554
chr5	122826638
chr2	53860066
chr20	45884987
chr8	530041
chr19	45854497
chr14	74200210
chr19	57701386
chr11	64242419
chr11	117210771
chr1	10796695
chr19	23250423
chr18	78977690
chrUn_KI270742v1	103783
chr4	148442526
chr12	78473396
chr1	93522888
chr5	113601602
chr15	74906915
chr10	72954751
chr1	207869169
chr9	136944647
chr1	102982155
chr7	141992635
chr10	73077813
chr3	158545329
chr3	50646994
chr3	101677164
chr2	66558240
chr18	51196769
chrX	107937948
chr7	96322225
chr5	127030561
chr9	3525979
chr14	81436688
chr9	95516993
chr6	20212462
chr14	67600289
chr11	85665113
chr19	3483532
chr5	22033667
chr13	49637118
chr12	123944354
chr19	885599
chr22_KI270734v1_random	136845
chr22_KI270734v1_random	138831
chr7	5781709
chr9	125707241
chr2	96638379
chr17	28335495
chr22	36507093
chr17	55511497
chr15	34361229
chr12	132466376
chr15	55340657
chr15	72118161
chr3	161198215
chr20	63707885
chr5	111757677
chr14	53153373
chr1	3857335
chr2	127811363
chr20	34303015
chr22	46914343
chr9	3525992
chr19	45640469
chr1	61725161
chr4	107720127
chr22	37953619
chr16	68448633
chr10	92243302
chr6	83708803
chr5	179623795
chr7	128032261
chr1	169367815
chr2	53973934
chr17	64566249
chr1	68232598
chr6	159681677
chr10	101035944
chr15	76905661
chr1	57424095
chr22	49922294
chr1	16628421
chr6	27410336
chr10	97633506
chr12	26833193
chr3	42714173
chr10	125823277
chr5	101631209
chr8	126558538
chr1	166849789
chr2	135619525
chr4	87240531
chr1	156282859
chr15	69266775
chr2	3306076
chr14	63543374
chr8	8892988
chr6	56954833
chr2	130597231
chr7	17345172
chr1	154183240
chr5	115179029
chr1	156198993
chr13	23889467
chr13	48533093
chrX	48801398
chr15	34318787
chr21	39349155
chr9	132622723
chr1	16649308
chr3	11846925
chr3	197736920
chr12	32702234
chr1	53946314
chr11	59805138
chr12	6502323
chr19	983962
chrX	123911444
chr2	197676106
chr8	22103944
chr2	66532615
chr1	110365978
chr10	7280683
chr3	79019465
chr1	48777509
chr2	12990714
chrX	120311527
chr13	102799016
chr12	29338642
chr7	895914
chr6	121228618
chr13	39017960
chr12	3285471
chr2	61854540
chr11	108222678
chr4	146199939
chr16	70801168
chr4	48269910
chr7	72954746
chr8	12009893
chr14	81436488
chr20	38535072
chr7	23013930
chr10	118342340
chr12	96035620
chr16	67183989
chr9	27529841
chr8	144810810
chr19	19821784
chr6	112087569
chr17	46024969
chr12	127146080
chr19	1401564
chr5	149981929
chr7	133082113
chr8	19405822
chr6	28383649
chr9	93052310
chr19	12933739
chr6	116190230
chr1	148137741
chr9	76692395
chr1	86396345
chr14	72714075
chr11	111728822
chr2	42260282
chr6	89272016
chr8	120445159
chr5	113601644
chr7	99481735
chr4	163989118
chr19	27793706
chr15	20756175
chr18	79927472
chr4	143609711
chr17	77216154
chr3	9952382
chr3	48717256
chr6	693131
chr2	27675257
chr14	33951079
chr2	72147601
chr11	115504418
chr7	23014172
chr6	10412401
chr1	145201308
chr1	197413679
chr10	73495925
chr19	19192140
chr19	18438145
chr2	25878567
chr4	82373984
chr9	62829995
chr19	45689503
chr10	50624035
chr17	7929887
chr1	150532250
chr7	87717089
chr11	115632849
chr19	18204156
chr6	61817005
chr3	179626650
chr5	113601657
chr5	116575071
chr8	22620004
chr11	131794467
chr3	62318969
chr8	102239104
chr1	204359939
chr6	46552402
chr17	38825377
chr16	24475571
chr13	27101568
chr3	47892577
chr1	216723451
chr17	64155226
chr6	165988052
chr14	73027166
chr18	62187072
chr6	154736525
chr11	113773756
chr14	96330187
chr10	132245130
chr19	49456818
chrX	155612983
chr16	5098040
chr7	100694285
chr1	201893820
chr3	48609725
chr4	76214054
chr15	34805705
chr6	111565135
chr15	55742796
chr9	14693358
chr9	32701358
chr5	132830717
chr6	18264778
chr7	56051644
chr8	91995172
chr17	1516720
chr12	56488430
chr22_KI270734v1_random	151021
chr1	120342257
chr22	22410638
chr3	125996695
chr5	80256047
chr2	70248749
chr15	23313773
chr17	17281394
chr17	76353931
chr10	125028155
chr3	123799678
chr3	25783447
chr2	219218976
chr3	9553828
chr1	150282301
chr17	32377915
chr1	53838341
chr5	112921745
chr11	27386653
chr11	130908445
chr11	34916369
chr22	40636883
chr14	74412120
chr19	40056237
chr15	72376017
chr8	94792583
chr19	6424826
chr16	67660290
chr9	27573506
chr17	44219098
chr12	56646029
chr10	68285388
chr20	33443638
chr6	89148525
chr6	97283281
chr6	46171110
chr8	96261619
chr5	181243948
chr1	150010755
chr15	28322201
chr5	55535092
chr7	128343889
chr4	56435620
chr7	21479029
chr1	81942031
chr8	99893737
chr19	5978311
chr4	6150585
chr17	28372544
chr20	10867214
chr1	77682952
chr16	89490653
chr11	640146
chr1	32196021
chr1	113812444
chr11	1309696
chr4	128009549
chr8	131988690
chr4	75546974
chr19	49451825
chr11	72703408
chr16	28623641
chr19	14006341
chr6	149718098
chr5	5449414
chr12	122754411
chr2	38377423
chr4	17810733
chr2	144332557
chr13	36920369
chr1	23868337
chrX	21519543
chr18	63422495
chr4	67935378
chr9	130053892
chr18	55589850
chr2	203427496
chr3	9792273
chr2	73233264
chr11	69675404
chr3	154361340
chr10	132331829
chr1	244450171
chr19	10566117
chr13	46052800
chrX	46881593
chr20	5611052
chr2	165794794
chr12	108201587
chr10	18290813
chr2	224982580
chr1	91515742
chrX	125204411
chr15	49620907
chr1	197775562
chr1	111463910
chr2	201698699
chr19	11578839
chr16	65072290
chr2	88173138
chr7	100479223
chr7	150348066
chr9	122159783
chr13	41061768
chr1	217631112
chr11	66438846
chr3	22062241
chr6	119699341
chr6	131628231
chr16	11915440
chr16	1397263
chr12	57846686
chr1	161177503
chr5	81900428
chr20	23370137
chr12	104137304
chr8	123416413
chr5	149353495
chr2	131093519
chr6	78585691
chr1	19312169
chr1	156989808
chr8	70245563
chr2	69867699
chr12	56360509
chr11	58578214
chr1	42278784
chr10	31466427
chr1	199889
chr16	89233241
chr1	120425815
chr2	27489847
chr5	65624392
chr1	1574910
chr2	69467493
chr19	37467432
chr3	124887664
chr13	74133872
chr10	124526150
chr3	129561430
chr1	28088717
chr19	6745635
chr2	179720094
chr17	68106422
chr7	122886531
chr4	181633948
chr15	74843225
chr16	19081113
chr11	47642690
chr13	110895128
chr1	112714138
chr12	81271025
chr14	56930113
chr1	243132681
chr7	56448401
chr7	64858207
chr4	127664780
chr15	74995334
chr9	92115483
chr9	4741309
chr17	17972449
chr1	212035403
chr2	24971713
chr7	19773589
chr10	18291189
chr1	41145699
chr11	103070169
chr7	134317120
chr1	100178343
chr2	166006649
chr22	21693316
chr1	21484366
chrX	125112169
chr6	89146002
chr17	64544654
chr7	158587830
chr6	8102539
chr22	11868946
chr7	8262180
chr17	44326805
chr12	63668613
chr1	5986232
chr9	19380240
chr3	52556023
chr21	28821973
chr13	49657536
chr19	57727644
chr6	33299419
chr7	150323717
chr11	67762686
chr20	10756797
chr2	11145005
chr15	100602232
chrX	15800209
chr1	204152032
chr12	8235189
chr16	88663101
chr2	240047060
chr12	133130909
chr10	3785253
chr7	99736692
chr10	21906516
chr1	66979352
chr11	67523449
chr15	88562644
chr17	75271169
chr19	19663703
chr20	36773808
chr1	211483451
chr12	78540715
chr10	44978810
chr18	26090657
chr3	11643945
chr11	113368370
chr5	81751152
chr9	116687270
chr1	7704088
chr21	33641782
chr15	51971819
chr2	89585637
chr11	66043917
chr17	1771422
chr16	88811948
chr14	31095910
chr11	7974532
chr15	29968944
chr10	79828235
chr5	142013016
chr19	12156739
chr2	162243093
chr16	22437618
chr15	76905663
chr8	90066039
chr1	247210872
chr11	64166165
chr8	12441000
chr16	87765991
chr19	58573573
chr10	101597013
chr2	100564342
chr5	113143909
chr3	12664143
chr3	9249691
chr4	17810788
chr1	25338246
chr13	31490219
chr5	41916306
chr17	28812482
chr7	102690992
chr20	38033714
chr11	74171223
chr12	6556097
chr11	129279208
chr12	38164
chr9	133992377
chr2	98731142
chr1	205997
chr10	99620227
chr19	49809991
chr3	126084375
chr1	168137684
chr6	145677090
chr7	117789499
chr18	72865723
chr1	169367951
chr22	20719119
chr8	133572104
chrX	48004479
chr3	40309533
chr2	218271424
chr19	35758851
chrX	53144358
chr2	53859989
chr2	201698754
chr12	48350843
chr1	72286871
chr19	20565861
chr1	75222378
chr21	39349049
chr10	114129680
chr7	73738837
chr1	74753232
chr7	149278136
chr22	48837856
chr22	18089816
chr5	16936287
chr1	77759894
chr12	30754955
chr3	51400562
chr16	77736921
chr19	45863172
chr7	92590417
chr1	11110514
chr12	6568353
chrX	140723716
chr5	1138257
chr10	110919244
chr5	72320261
chr12	132887618
chr11	108286143
chr7	75639233
chr14	91510367
chr12	55972251
chr22	23402678
chr1	161045986
chr14	74667077
chr19	23491582
chr16	4847354
chr8	144685885
chr7	65006746
chr22	17662899
chr6	79234772
chr2	240054323
chr10	95693945
chr1	240093294
chrX	49269633
chr11	85688256
chr6	106280249
chr14	56809200
chr16	18562209
chr1	178038123
chr1	33081911
chr2	19901984
chr22	19941809
chr16	1397560
chr1	113131203
chr12	11060158
chr3	75785595
chr6	130970534
chr5	6583522
chr3	146161337
chr5	9546090
chr5	173616689
chr10	37857623
chr22	50270395
chr1	29230972
chr1	37947090
chr2	218672006
chr12	123151678
chr1	207869226
chr6	35921193
chr13	78659209
chr9	2795948
chr3	27456835
chr15	65185608
chr12	45960214
chr3	33659236
chr21	36036680
chr6	111692158
chr4	73196656
chr19	53411573
chrX	81119993
chr12	107093766
chr9	72527696
chr3	15601665
chr7	83163017
chr14	75427743
chr3	41962316
chr10	61123208
chr2	27039320
chr11	64636400
chr22	41977019
