5	33470248
6	30742745
10	86974169
17_GL000205v2_random	64048
5	112419934
6	18264778
1	197775645
5	14871840
17	76188462
10	95068783
1	26306662
5	94618627
10	37976692
4	53558234
1	199889
6	151391058
X	20116972
13	21302944
14	73458623
17	331047
1	31696335
2	62146266
7	23525207
11	83081535
11	49432383
15	41280904
X	153830165
7	149772785
1	108757041
1	20089086
14	74946519
1	177164735
13	36131330
1	10813874
2	156332811
1	110488579
6	166956606
17	55511462
15	65611149
4	4542013
7	112287809
20	18473242
7	149544
16	85092478
3	47892749
2	38751456
7	82443935
8	104052040
4	185396422
14	102363788
X	80808914
14	32329197
12	121579652
1	120342257
1	167774749
11	117810188
19	18668502
4	145149543
5	90529617
8	72531614
3	42643899
6	168313371
X	14029906
15	65422902
14	100376361
20	45761216
19	56550791
2	161371996
10	95415695
X	21898053
3	85330793
12	39316376
1	209806202
12	48350865
11	86277772
17	20516245
3	114455211
1	44986613
1	64966585
3	9769938
14	88551513
1	44355357
7	143902191
12	14499760
10	21173274
22	43862444
9	13226160
4	99946737
6	31897716
2	169573912
10	95327903
10	13494982
1	39559693
12	78540709
3	152688792
1	93345873
8	28490291
9	128340754
1	69760657
6	121334520
10	122965276
17	54955352
17	40100745
3	33097229
9	35757728
10	48274907
7	50803998
19	10333535
2	68189015
6	116598985
12	57767110
19	19821784
14	53153320
19	4450062
9	90427769
2	23927226
17	139910
4	121898360
5	140670272
X	21082966
11	65502042
X	100636892
1	206612522
3	25663509
14	30914541
10	22003781
17	63446462
10	110876117
1	86915005
3	38649732
1	25998077
X	149505372
19	913222
9	6855422
3	161269927
18	5544214
19	43754928
10	109301025
13	94310538
19	2328599
7	158752135
6	43516991
6	83431189
14	105626065
6	145677090
8	143381594
2	27039320
11	506885
5	65624392
2	7075594
18	5544154
5	160119504
6	22294679
4	105708671
5	22212946
1	212035602
14	63543374
16	4937272
22	38794177
19	6218664
9	111484089
20	25692417
10	122879813
17	36735059
8	143541464
19	58573569
9	108935839
11	131761809
14	58298144
5	150946551
3	123961412
7	150408642
15	37100704
11	64778791
22	28443694
10	77140747
X	100831050
1	151909512
5	179806320
10	102418845
20	25854067
19	49580580
17	17488957
14	93249266
19	14979732
3	101826931
9	35116021
1	25585235
20	24487763
6	35383577
17	76164055
11	9160884
11	72752457
1	45491187
12	85036300
9	124941031
6	149546035
17	43125512
3	136752416
11	10614427
2	3306022
9	33076694
12	26126489
16	684357
15	83011636
5	71349270
1	23424800
9	14322437
2	196593133
3	94129872
4	68350127
9	137188617
22	40819404
14	24293411
20	49483560
2	70835844
12	30754967
10	109923578
4	159114223
17	76255768
11	111728822
1	58546754
20	41618488
16	20868881
10	102418525
22_KI270734v1_random	142292
17	75507867
10	132839983
18	45891498
12	63587127
13	31443365
10	122248638
13	41694392
2	160493872
22	50327083
2	177264762
9	4729077
14	88482334
13	49936377
19	35899251
14	63543199
6	30213431
16	49586879
1	1000162
22	37953619
7	38631456
2	229922096
20	63102809
4	183223440
2	241637080
8	103996295
1	20089732
2	236503826
3	114056566
10	99368618
10	28533502
5	80440127
1	16708503
15	22775164
1	202958358
11	66762204
16	69339581
12	102958479
1	176207264
3	64688003
22	50251422
11	9314807
5	160419116
12	25958616
16	55462357
16	636369
3	139495312
5	10353624
3	25783447
20	3204721
17	29091094
15	89008263
1	91886199
2	172556815
22	45008695
15	65185365
14	36320667
3	141749983
1	7815347
17	76586014
16	67159911
5	73775932
2	227164269
8	131041538
17	35089336
6	81752702
10	96846171
13	32261611
2	88627508
5	59039814
4	72295613
6	8435587
6	95567313
10	100330517
11	17510038
8	92103839
1	119140683
17	5486840
19	58098287
7	35108184
2	231794246
9	104928247
Un_GL000195v1	49119
17	72123972
5	81892686
8	85220427
15	49620956
4	7048463
5	103542023
5	75717464
1	235738434
10	103918194
7	36986141
3	146544707
17	7929862
18	24448903
22	50307649
19	15125701
6	79078284
14	52951117
14	88626906
1	94122308
20	3162324
6	62286190
18	55352086
2	12990714
10	67838216
13	21330723
12	54385827
12	123633694
1	231715003
X	153928508
1	26994465
6	4061366
2	112423706
18	78979742
1	111167106
4	7775138
1	23868356
13	27620629
9	128771949
21	45074493
10	24622843
10	68075201
X	152451337
20	49404277
7	36842944
4	109302767
1	26171835
2	68515585
17	69327326
21	6561518
8	141196189
5	19988216
19	54115659
5	45695882
7	158587830
13	86984380
4	119502218
12	64390762
8	124728934
17	42053997
2	227164246
11	57335886
16	22368174
2	159516567
4	163344852
2	106194359
5	149276849
5	6613570
17	8080108
17	68291310
2	74554052
17	69327131
11	192351
11	18044082
13	113490763
7	103280519
17	45645108
11	73598245
3	171195912
14	36320680
10	68603235
20	49278238
7	137878818
X	135543255
16	31089281
4	67701260
7	97870112
4	75546974
11	18012956
20	290520
19	53869311
8	104153795
19	40285387
10	12595341
13	71866496
19	12610844
10	50624035
10	26861085
11	6234685
5	45696862
1	120665436
11	66289189
11	129279208
10	49539070
2	162243093
9	122264867
18	77092161
7	2555776
1	178651707
11	107565749
7	32728809
1	146949324
9	125747394
7	38631491
9	85741983
1	16613600
5	44808793
5	151271975
12	53321314
9	62386774
1	145964605
3	183400609
2	112317935
4	16195159
15	48178384
16	29962391
17	45644297
9	28656901
19	10928695
3	9553828
11	72112655
1	111140210
12	1918711
19	37655850
6	5262403
14	105248478
19	5340903
6	99412668
1	100894870
2	42685934
2	162728273
4	108762715
17	29006070
12	31729116
1	7738298
X	53225218
12	63585073
6	170553329
6	32176132
1	48777509
17	13017713
17	45161535
7	38631473
17	70230179
10	101588269
8	73972209
5	136366835
20	33401556
19	540798
20	45708999
1	29181999
20	63864389
19	9936478
4	181159290
12	1918904
8	141001290
3	107252881
7	137414692
11_KI270721v1_random	7322
14	102064228
19	5791170
19	55674632
9	35753584
11	85665122
11	63671635
13	32428344
20	25448103
1	113131050
17	44080101
19	55652244
1	201893820
7	48106514
19	13906867
7	26864639
18	59335955
12	101756369
1	42767060
2	165307847
8	143618310
3	79019499
12	22687636
17	28357616
7	83649133
4	55371866
18	21704793
16	71289522
4	150588460
20	34677105
11	17476892
17	44123672
15	75937413
6	165341285
2	210477631
18	13726594
6	118895163
3	161284717
15	35497724
X	110220106
11	89365084
6	31972248
1	179877810
20	37095991
20	34955816
5	126625973
17	32342249
19	14006341
1	205775479
3	47892573
12	6556116
14	105479570
X	71254724
1	235177084
8	116755837
18	72544750
16	971440
6	62286670
2	105223096
15	72272683
7	144835969
17	6640730
X	118029098
4	18021916
6	33580220
11	6419327
1	43700535
20	37724937
3	50567769
11	71505511
1	109042488
1	82261236
7	2555545
12	40106113
1	156751546
X	53225219
16	77736921
7	138941670
12	10222969
X	21762718
5	70796201
3	85041579
3	119240932
3	154430087
1	23980383
7	77122366
6	53061846
14	53153373
20	45762149
11	93741624
10	28303066
12	53677207
2	53860007
1	61725172
2	217944074
3	197555992
8	115669104
22	49919991
8	81842267
X	15784150
6	44002735
15	89008245
3	15332595
16	75251009
1	168251285
6	30680267
15	84654016
16	11797281
13	80363094
5	180071742
11	45918096
9	33473958
1	202967287
3	49929871
X	132219467
2	53860004
X	86047304
11	8718126
4	9152623
14	50986506
22_KI270734v1_random	131836
6	44450120
3	69081084
12	132466733
13	113209510
4	181633948
8	67213590
1	75214628
15	52678856
12	112382348
3	57227668
15	56465103
17	76254092
8	80081829
3	19947417
3	129893600
2	168141779
3	113019689
8	106159567
9	32705371
6	7313210
16	70801168
4	24584591
17	18258772
X	72713941
10	73874585
12	2004487
20	2840692
15	44733517
2	63177460
14	103679408
5	149825418
3	190120963
8	19602229
20	4015582
7	108328604
21	42496292
8	142728961
6	15663050
9	71911244
14	21269460
15	31032501
3	126083930
14	55048796
12	22544518
2	196593575
X	145820743
17	63741838
6	149718098
14	22929393
X	15493304
5	1594492
11	108500810
12	64759442
12	124463688
20	1264907
2	177264338
14	63045954
9	111599448
2	7042987
12	33030
18	12377332
12	11171638
7	50782913
10	7284090
7	108357002
15	55743113
6	44002689
6	17987567
17	49705231
7	128775648
5	146182672
17	47841283
3	141555806
6	28383456
X	38794033
6	6230352
6	113971292
8	81485077
1	77683545
1	94121957
20	52191804
20	35278207
14	23183663
19	48109702
6	79550083
17	42053879
12	31729118
7	104144456
X	123913437
15	78077596
17	4924731
19	21596348
7	44575038
6	100881391
11	119364260
5	172006896
10	100925424
1	200359
15	52804982
12	78540715
1	7714164
16	89374026
5	81751074
2	75116130
X	74292658
18	351588
3	101684895
4	3955434
13	78659191
19	21383444
3_GL000221v1_random	1760
3	160207155
5	100536511
15	88546687
5	76623449
9	74477747
11	18526934
15	48191458
16	11670617
15	64445322
13	95742634
19	48110859
2	232489316
5	88273064
20	46364441
1	202889175
10	102121937
13	20902757
17	81392889
14	74493507
13	51781774
1	197775562
22	28796123
7	158704820
1	149101360
19	57709213
8	28889975
9	36401188
6	89352902
11	130916545
1	81942031
7	22822851
21	45931129
14	68979340
4	150584016
12	80937739
19	21646660
16	87860715
17	75131785
16	15739642
3	62473133
17	4902549
13	52629769
5	177303753
2	68188963
20	49188418
Un_GL000195v1	74180
17	4987681
11_KI270721v1_random	27739
12	62544895
10	91836796
12	31326368
19	43969770
1	155255468
12	51686367
13	41263594
1	117929620
19	23395519
2	37084278
10	60944236
11	66958415
3	47892553
10	117376013
6	73653527
9	72527696
19	12666758
X	48071451
1	231241185
5	141672993
4	181265143
7	84195568
9	131435562
7	154989316
19	23250423
16	1964872
4	38608227
14	58427190
10	133569435
2	24971718
7	108367679
3	101685849
Y	12916976
9	83921553
3	98035358
7	108569712
5	151523692
11	8594204
11	119123568
14	74736375
2	53787014
17	1628919
11	117803983
14	66688247
5	179623681
3	183884918
5	51383273
18	31634049
6	134174907
19	22784154
7	16645839
19	58519614
16	85766096
1	24608857
9	75088363
5	115169936
9	130138556
4	48506494
10	42638602
9	127122993
5	132830922
12	43788796
2	229271350
7	67325014
21	42496325
9	132622723
12	133130909
6	89819819
20	10867214
1	48655964
3	81761712
14	58298148
4	145519299
5	80697162
2	28870412
2	85602431
9	72365217
12	133060361
8	97055529
2	70191034
16	20867487
4	17631810
4	121898371
8	31033194
6	75645547
12	8949927
17	44111882
7	50805235
1	84707574
3	195271174
1	40461125
1	227735301
14	63045992
4	147860408
12	120641162
5	178730721
5	178727328
19	38388058
3	127682122
9	70869265
X	119853098
11_KI270721v1_random	7977
21	25734925
11	18526968
2	197310876
11	59803840
1	16710468
4	18022159
5	73060129
7	66358799
X	8732377
11	118418985
19	12156790
6	30061180
5	5449414
5	91828497
1	225999425
10	60389995
2	108767197
2	98347349
5	70042532
Un_GL000218v1	95232
14	75352082
X	155612983
22	17199637
18	14431376
19	39355055
13	39038006
11	64166172
22	22408711
7	150323717
1	176207240
1	117121834
10	27100537
12	111686002
X	47659189
1	204359939
1	156817055
5	115262888
11	67443811
2	85602352
7	34959522
1	247331898
12	91178664
14	74426051
3	42638988
10	80468582
1	53220627
12	203886
16	75242328
7	253846
X	97348115
6	26127698
13	95705548
3	45995856
13	24888923
6	90587264
11	1450221
3	115147303
X	25879912
7	6591753
20	46364470
5	178996237
12	4508652
16	18562209
3	38393176
19	45178265
17	19965419
5	79991265
1	112619134
11	6473944
10	931737
6	167041943
X	81201931
4	17634594
2	74523100
19	6272689
X	44343859
4	98662990
18	35497972
22	43089436
2	16665879
6	111483622
1	10706408
16	50368967
1	24413771
7	75994625
10	101597013
12	57846686
15	41305407
3_GL000221v1_random	14793
7	159144985
9	93667077
19	4457834
14	95157481
19	49415922
14	63288188
18	78979691
2	208305221
15	65185608
2	38377287
15	85794953
1	10576778
8	86050201
7	151018304
6	27410336
16	71230743
17	42745113
21	36971562
3	119240937
2	47809999
7	43926726
9	124948069
6	43510357
18	22969596
9	70276669
3	75785598
19	56580738
8	66229006
10	102417729
3	67401549
22	42343604
4	103077185
9	27553498
7	2242229
20	45765158
16	89276755
3	25664942
1	24538662
1	86396345
4	82621435
17	82212885
18	74458010
3	168095038
2	241102345
8	106268808
8	42541775
21	15002397
3	196568529
13	52739385
1	246507310
14	35447865
19	58278819
3	45675622
1	26960552
12	24562568
1	156843318
19	3579021
6	79234758
1	33083111
19	27793706
1	161766236
19	32677196
4	87437609
3	112347535
7	128343912
10	123057864
1	1832811
5	180809871
3	44976195
X	103064215
8	103986873
2	206795460
3	119034992
10	102419721
15	39920945
16	71119203
4	140543470
1	93553049
1	169367809
9	125189949
7	81770142
X	57149517
1	85259705
2	70836601
10	5526159
6	41072493
2	95825528
11	77412075
2	238203748
15	58749906
17	37643464
11	18791856
15	65922772
16	36100807
12	50097196
22	19331554
7	96322225
20	62773206
18	35290254
2	185950761
3	185825062
14	59484450
2	120339102
1	6393412
Un_GL000219v1	80028
14	91060683
3	129561430
1	25338246
9	19097305
6	43687817
21	31559066
9	23826344
13	36999403
X	54444731
12	75292138
9	90428480
22	50245028
3	161198215
11	108499430
X	40097495
1	248847754
18	34222412
9	86282591
16	57921332
9	39080861
9	34216674
4	56460934
1	48777024
17	40054417
7	5190399
10	125028155
20	33663735
2	73780111
15	72272810
6	119533881
6	70957582
4	80073238
11	9314685
19	57727644
7	100479380
12	57846712
X	129843939
1	113812283
1	228109348
3	157160209
11	18322523
7	99575281
1	39883533
19	42424200
2	157030748
8	20221380
15	56918629
12	39443424
1	19485527
12	6451521
4	169612656
4	55866872
5	163460112
2	61471255
5	711821
X	13734639
22	17055565
5	179623746
7	133082123
8	123541257
1	65148165
19	54189629
19	21183479
2	27119120
15	92678290
10	88292940
11	79440969
19	1095397
8	89984724
10	47554080
7	72828213
8	144755591
13	101416521
1	216423574
3	105869057
10	15860563
1	120342279
14	81436488
14	24243029
5	78985415
20	46029101
8	30812840
16	4328371
20	47634069
19	43575580
X	40735877
2	166494360
15	92972874
13	76436869
3	9553866
16	57486520
5	1138257
12	56636384
4	101102479
4	72894563
11	39186404
16	1397560
11	8594261
10	125896497
4	146199939
6	16801753
1	31938074
7	32491396
11	126349238
5	149353495
11	47848580
22	21001812
11	14499891
14	90649695
5	113599343
11	61362278
5	34043253
11	86318936
1	53945718
15	64142703
19	51368053
3	101295850
4	98658699
2	165470752
1	145824522
17	80427822
2	164772061
3	101826776
17	8480465
17	32371492
6	34249050
15	63834029
3	170181768
2	237599016
22	41977019
12	24949340
1	21484370
1	44355269
2	96208851
20	4823787
3	115147332
8	143635936
9	32680675
19	39409717
14	57186884
10	17201783
X	118116808
5	90409790
5	160119512
5	176416592
3	122514942
13	72939848
15	58749833
11	61151406
10	78029520
9	4724772
9	3525992
15	90935211
5	179907964
22	29795597
1	3650110
1	109426487
4	1248748
16	29811415
1	100178261
X	55161196
16	70667064
22	23839071
15	72272799
22	46738285
2	208392800
3	16512916
6	56543009
16	30071973
18	657696
17	42037882
6	165988052
14	35809278
1	197775040
20	63254513
6	105403150
2	203427496
2	46648015
4	67760069
1	184037768
17	51046925
9	36258528
9	137423244
4	105474097
1	70205622
1	151459508
X	155022756
1	224330185
9	137045395
6	89412195
2	240025404
17	75707208
16	29996094
5	79514633
17	76548398
12	56488430
Un_GL000224v1	105979
3	15643388
14	81100244
2	112153003
7	16461160
14	102942603
13	74133862
7	112354324
16	684361
10	88583582
Un_GL000219v1	88420
13	46797305
2	102736907
2	25156417
5	72320243
17	7592772
11	46700683
14	77115782
6	33785251
22	31625823
2	27494848
1	21669420
11	64636400
6	98947939
16	971020
9	123268581
2	207625447
10	30203487
5	81853861
11	36510292
19	48066350
6	57058031
18	72542245
22	20858782
6	49470140
7	27662924
21	43107968
6	46171110
12	120658208
4	67770640
13	32538829
1	160098723
17	35089301
18	79941891
8	142727056
5	78648893
1	114152953
4	52038323
4	108620496
5	127030636
19	50556961
19	48646435
16	84847385
11	103070169
1	65792347
4	55546968
7	73738860
1	30880797
20	36773827
20	14186597
19	30643537
11	86069102
1	55088781
3	101677164
20	38982343
3	65597490
18	21704812
6	57961498
2	213403416
19	8308352
15	32579708
3	197649636
16	3401016
2	75711004
17	81918194
17	82051613
10	6970785
22	22408696
18	68715161
22	30591948
7	35107843
11	121486343
10	67963242
22	50783684
12	50167561
1	61725613
13	75306473
X	47986498
6	33200666
3	57560611
1	197775605
1	1684242
4	88823365
16	3285720
5	44808789
3	138834968
X	140723534
1	182684564
6	31272178
11	62545820
5	113203509
19	14718169
17	77216375
19	1206504
16	4272967
14	95503054
3	115100336
16	23641447
7	117785499
3	50292452
12	56189559
1	166975784
8	17552601
5	151271976
16	982083
9	98119418
X	49043512
X	154805504
5	43557094
9	2880559
7	108526353
7	128775832
13	102862085
19	50025460
2	131059024
1	37990045
2	72145021
9	3663768
2	70248740
14	70814227
4	107720252
1	201958839
3	141748984
4	74751599
9	89696813
19	51986867
2	65432957
9	120580180
15	77632457
10	131312719
1	145095395
17	3846298
10	61114538
6	33299419
13	41961139
5	119178575
1	207869169
19	4457259
2	176002290
3	17742603
6	10412395
15	65611146
2	87022353
22	23767992
11	62391500
7	1747767
2	6927240
4	185412279
17	37987642
14	57189130
12	63611442
11	115504441
6	29890653
3	123961242
1	62688373
1	155883271
8	144104208
14	22498423
12	50931513
10	44983991
7	128410325
18	47150540
10	54801515
6	53348051
9	135961305
17	44219098
6	138988276
4	120757173
8	2661181
16	69627362
10	100186059
8	52249508
X	48461746
X	80738663
20	35147369
12	46371906
4	67935378
7	64858207
7	64084594
4	56977632
12	107093866
18	21633104
1	216723465
12	6451599
6	10838535
12	32702234
6	85479870
1	77683548
7	895914
9	62844619
1	182671973
20	46443683
1	23980368
X	134904858
9	28621411
8	27479296
8	86514539
19	45689503
12	106247579
6	118651654
1	117929678
1	36149522
10	45672792
7	42932221
11	61332543
14	21476978
6	30213458
7	100044784
11	49383965
2	110212292
19	12722703
7	149772805
19	43935320
6	79586598
10	100549696
15	67521828
7	100479301
1	33182094
7	979061
15	72231398
9	100352978
22	38756035
5	176537444
2	26948815
19	47842544
4	105171815
17	64155226
3	89211762
8	28889989
9	127123050
16	4208667
19	51366411
1	77759894
10	102901478
4	151015746
X	47483227
12	113966393
17	56961053
17	28897722
12	54280160
2	186748328
10	11948984
5	157564549
3	125996695
11	640101
16	28926101
15	71850765
7	140177167
4	102345483
15	88580690
20	63951649
16	58541161
10	97570185
16	77737394
2	156332712
7	49921112
9	109013642
1	77683464
14	56614168
3	126916227
10	79828235
2	236742582
18	24116242
2	70248782
1	207060822
4	151168732
3	56468567
10	3785310
4	169976015
12	123151678
12	89526024
9	122608190
2	27356963
2	39263226
14	99940175
Un_GL000219v1	99674
6	111570085
14	21309393
14	24115026
6	17706966
9	136400238
17	44326805
5	149824923
4	65697886
2	219177005
5	131635233
12	78423276
7	78182456
5	96936050
7	16451662
3	111999222
12	81759126
2	148644976
15	48178374
19	57559899
10	112446970
3	33547992
19	38852372
5	98862617
17	30292034
2	130427772
1	185169800
12	51493570
1	63534644
12	42237768
2	136522268
18	12702692
1	16352489
1	155244673
2	27409622
10	61119227
6	162892855
X	81119993
6	3118599
16	2970025
11	119133944
19	45423980
19	20664086
2	69756877
15	72783771
21	14515547
1	10812920
18	79927472
13	37059701
7	82444291
X	65534829
3	36764413
22	29268047
14	93788997
19	49451836
7	139416789
1	81477127
2	112619574
11	117797274
1	223235380
7	100479223
4	39366415
15	79090833
19	6737603
6	70589281
12	108201587
17	58532107
6	169725535
1	66805607
5	176414453
18	55401688
1	161132665
16	85754511
8	12009893
8	6708270
14	60486054
11	107630379
1	161038994
5	88783321
19	48924379
4	163332075
8	81112096
6	79537417
1	200410038
11	124673841
7	16645787
19	43575615
11	111879362
14	95319938
2	178534444
1	116667473
16	28155627
13	30307432
10	24637986
11	85627272
12	31122604
9	36401147
15	68949740
X	75067657
20	5001528
1	11842650
3	47578300
15	65067986
11	117232255
1	145216169
19	58571851
10	92333470
14	57575350
7	151409962
6	136550630
2	224585182
14	56730620
20	5126813
8	106155156
1	154183218
17	80427837
3	197298634
17	38257400
X	110440182
16	71918141
4	47516195
X	16712660
6	46652798
X	7148187
10	73730506
19	12830433
2	24095962
1	31296861
21	5154850
18	6415422
7	149773170
14	50532605
Un_GL000219v1	83317
22	18001521
11	134253414
11	116773042
3	15688311
3	69080395
12	12790131
5	74767157
10	46030707
20	45884985
1	223992572
4	75902619
9	86980762
15	71071324
19	55280137
8	33473148
4	184474595
15	58749840
13	46798083
1	19233141
9	92878052
6	106629518
3	10151807
14	92040131
19	14496157
11	85665137
X	25976848
16	88811948
3	9792751
3	65401792
3	17742807
6	108261075
20	11060515
17	7012352
2	74590329
16	71740950
16	22815063
1	149285829
9	136719942
8	54638437
11	123483019
12	11055087
3	113723184
7	66995692
12	110403742
8	106237452
3	161199240
1	111449286
10	114526963
14	73504953
6	15586022
10	49963937
19	9584561
21	29073750
14	35535352
6	47309944
22	42070831
9	33001648
7	151057951
19	11577507
7	100081796
6	65707331
2	70293770
14	67515598
14	70642208
8	81112116
17	41836271
11	95789590
