20	2490555
16	66720895
8	47736797
1	88784776
17	18669245
15	65905098
2	29061692
17	38329983
9	74477667
20	62804499
1	43996484
1	120500523
20	11052719
7	149542748
10	100150091
18	12672408
5	149894710
12	48337183
1	146595897
18	354056
5	168793262
10	15076988
12	123226031
17	41820763
1	185118088
19	47428018
5	5317255
1	236215550
5	45263811
8	12009697
12	55970050
19	5916134
19	19202330
16	11837483
1	39520315
2	69867801
1	236207280
7	82820475
1	4568971
7	87194682
4	4452651
15	34226580
12	8033517
21	46187585
17	69095628
16	25059516
5	173133765
18	5441484
5	36141042
4	127917801
12	7158089
7	101170495
13	51350254
10	61863461
10	109291789
22	50217688
18	377866
2	68175703
7	76608120
11	86555974
5	21971004
1	100146523
5	100454454
11	89341143
8	28461102
10	19827728
11	63641123
17	40627729
17	17246647
22	38491343
2	216672108
3	17490205
6	110896721
22	38733215
9	125437387
8	86591059
1	9928835
1	180972716
2	19934245
15	43794098
1	57502105
18	24116352
12	31384784
14	75941780
1	23428562
22	49879416
19	1205804
6	122610635
14	85294748
5	131486748
10	53802775
10	46892121
7	36324051
12	22448570
7	103309911
8	73827719
10	54521776
1	179805658
1	211975980
11	77321478
12	75359389
11	116777685
17	39174318
12	92856790
10	44992115
2	168136002
3	71677317
8	102310365
22	50274978
3	122739148
19	58128083
5	126625604
7	16598083
1	52423278
4	185406646
1	39608908
6	38571975
4	150841671
20	2658394
6	99397616
1	92293493
12	98548838
16	24464400
6	24649973
19	57454411
1	244700033
5	73775881
4	83407341
17	10713016
21	42975275
14	22877128
16	4257185
1	25242106
1	94122216
2	86082554
2	117538656
12	11090090
11	62048495
1	168244213
2	147911560
19	35131089
10	12167544
5	80480175
9	41984548
2	85318029
16	15627514
10	109401019
2	43222413
2	84423523
6	57158674
1	32181376
8	22253732
19	57634938
15	78022727
20	18473262
10	42782998
7	98879080
9	15462982
1	20088070
1	67004643
9	32680609
11	640004
1	36417210
10	101781326
12	84859473
3	12900581
7	30013268
1	86914717
6	128239145
1	35552117
9	131523497
X	40649541
9	86968462
5	151661100
Y	19559340
5	80136394
21	31666737
7	149764184
1	12567906
8	28690128
11	65665063
5	38937923
7	135406763
12	78424967
2	231202040
18	35270801
22	25453434
X	12378057
20	35276356
19	3750773
10	24592182
13	26212755
14	60135555
10	20284286
11	112229486
7	82164838
14	88857088
12	78855995
6	16299118
2	7040580
20	63601552
2	99168979
3	9812767
2	72376513
10	124526264
3	128064244
20	2491873
12	62735221
5	36246919
9	129810820
10	110818765
2	185950644
10	114542310
17	19998633
17	55466358
4	101101649
9	112574882
9	137037578
15	43794139
15	37079162
14	99706253
5	110740045
3	64449455
4	2741665
9	137306895
X	80789836
5	72229903
17	14028644
12	127721501
6	42886705
5	101591637
11	120426437
8	130780299
3	121663202
10	12164844
11	67790795
9	136203576
22	43164364
3	119747309
9	35073822
19	37085058
3	50341106
12	123624276
2	25371716
2	152715806
2	240466188
3	72813848
1	51354254
1	48396253
18	32130976
8	40693297
4	150264437
11	49432437
2	110123335
20	16508892
8	116845933
9	122237638
3	49108074
12	111929981
3_GL000221v1_random	13640
7	155744874
2	127304775
8	81525719
19	51853985
21	33524012
6	30012094
9	136940436
1	83909070
17	1919149
14	60435955
1	1702386
4	139266154
5	65790381
3	17182906
15	75940471
1	20919972
9	90427833
5	115804734
12	6502138
22	28625973
17	16620733
3	130677361
17	66172976
2	218662081
11	7865357
1	10636611
8	28766360
2	236774629
3	195321241
3	9498232
4	144994373
7	24796536
4	146200078
14	31397345
18	350673
3	48598989
18	65880177
1	151893331
2	201760216
20	34656446
13	21492695
X	135017639
11	41101824
1	25959770
15	58990948
2	69529415
2	130414283
9	86969926
6	34535150
15	50704543
19	20640567
5	103085114
2	95085932
1	147164120
X	77826367
18	63328371
8	38411232
6	31268747
1	155913041
12	48653214
11	116748176
21	45220970
12	64266984
7	2234197
12	102073109
1	192216633
2	11784288
1	169870767
2	69467787
6	138782441
10	132808411
8	142702261
8	63058945
5	87375278
6	24703008
5	44815532
7	117716150
1	111461448
20	60630905
14	75426583
14	59457433
9	113268198
5	78485231
7	7550084
1	176957316
12	5049697
X	80733610
1	85180685
3	64459290
11	72888636
6	159688192
7	45097282
15	62661396
4	105346173
8	109294597
1	111437165
5	34905263
7	44217141
11	124653780
2	177422909
8	10617575
2	132857183
1	71063246
21	37219153
7	48090321
1	35807723
6	61628243
13	24499277
6	33694238
Y	13389448
12	81401965
X	110673864
2	202894233
X	63634956
4	52609944
20	35002411
8	123512552
14	73715123
5	51370183
4	75859863
9	120800273
1	231223764
2	65074496
2	159981860
2	138587540
8	86574176
6	136999972
8	30605639
3	49277538
17	38800444
11	16815540
11	111786280
16	46801493
11	8137042
11	67518915
1	150491748
12	56470485
8	138634071
9	32761058
6	116119795
1	202771240
2	108681104
5	76614633
6	89148574
7	92567784
X	13712247
19	56379982
1	10576899
16	4324648
18	9546510
7	35908780
17	44470265
20	25674103
18	12669638
3	180641093
1	168244163
4	139059865
17	64965135
9	96754556
5	69844913
6	22664059
3	9783751
13	71437233
10	7559531
11	119313415
7	66153915
1	1664239
20	36935091
18	31629484
1	85729231
2	168122618
17	14767743
14	75392637
1	1292351
11	64012581
5	79642985
13	19958959
18	76377734
X	104061683
21	36360044
17	81652307
15	65905256
3	23449988
X	119593099
9	62844182
3	25594965
6	30726582
11	94476738
5	179834436
4	44698689
2	72942034
3	135966421
11	95975863
4	17793432
13	40868416
12	96311585
10	67796663
16	30350767
17	68266915
12	120041911
15	48155793
9	70823187
19	48092661
8	116642128
5	150707723
17	74764646
6	99500305
11	9138834
X	65392508
22_KI270734v1_random	135543
13	45825090
6	159762479
2	72488232
6	33771214
12	10970582
1	216081615
12	124324412
Un_KI270744v1	124357
21	45070758
1	34974359
4	88986554
1	25959769
6	121236143
14	44924345
9	35757197
3	39139836
12	45930471
5	131161571
16	4696508
2	218696857
6	124930985
17	50972972
11	39185882
19	50516890
16	21834626
1	155746935
19	10020913
17	78787383
17	64147434
15	43684634
19	56580409
1	212382225
15	68181722
19	37704676
19	15380048
3	128479423
14	53100504
10	96018211
11	123525694
10	91811398
17	79950223
11	67082497
8	95244909
Un_GL000219v1	79937
16	20867639
10	1056879
18	11883475
4	74940498
12	56595927
5	132822148
17	38764203
X	130364844
12	62799766
3	121696302
8	23429163
3	141746008
20	18486546
X	1392763
16	85754280
5	115238322
1	19258956
11	111724439
X	53191171
X	49071162
14	74285265
3	11827323
11	17844185
5	93780530
9	32567423
5	136600842
3	161270022
19	52838533
X	43835231
1	235910402
18	36777558
8	103262772
X	135034950
3	127573071
11	4384928
1	16683433
15	84641881
6	79200929
12	51201686
15	68778520
12	54234271
11	107502726
9	33304245
1	36171185
1	205162675
11	34883335
9	33046973
2	113541678
13	94574047
2	37316017
7	82133115
2	56013905
1	211940300
3	89341015
8	130842494
2	166037668
2	26124047
9	136206339
2	55993873
10	90997652
8	8783394
22	21007062
12	32701710
16	2239899
3	114494856
7	96231100
19	9565540
6	100508218
6	65422375
1	2319206
1	178861680
1	68157593
X	7929331
5	172042073
17	45636897
2	18554725
11	78522139
14	24078669
19	6210380
12	57068371
2	196194383
13	111283399
21	37221800
4	13453425
12	122983479
12	109555474
12	26651485
21	33529470
10	61119338
3	125995458
15	74836116
12	54230949
6	52982540
3	44924030
2	106090921
9	19547357
17	2690615
12	122754493
1	53920412
5	138156055
19	21804924
14	102081230
15	34231995
8	103480529
3	4372445
19	43549575
9	108920300
3	100749154
11	115628452
15	52547046
1	156404254
14	20457859
5	6369515
1	207801523
13	46775076
11	74456671
3	15717161
13	45777251
8	144522011
19	2430240
1	178816806
2	215938069
14	67723004
16	84062204
5	103548856
6	58272196
X	134520627
20	62887212
21	32674639
10	99431203
8	29049394
13	73761735
X	120436496
1	228204402
13	40752045
4	10068085
14	22501182
14	78449257
13	40769347
11	68891277
2	101271215
1	182937726
X	25809150
2	47784006
21	45863759
1	229267908
1	235243001
13	27064996
4	5854425
11	115628792
X	132202950
22	11868685
14	67308564
6	73274129
1	1352684
7	75973304
10	94333227
2	179701058
12	120502481
9	137365090
22	29971361
10	33197297
22	30662052
12	110375456
16	84974462
7	67288638
18	24133729
6	11208929
3	170126560
10	13317430
3	44933884
2	61049489
13	95982683
10	125793556
10	88274933
1	54030560
3	68731767
21	44978596
X	77828609
5	90559194
15	40530737
14	99971843
1	227655763
4	55370596
2	231199746
3	44862015
11	85589937
1	146549011
1	25332059
2	137346710
6	131617483
20	17613677
19	9528264
3	196358840
17	46458478
12	120656776
22	36758206
15	20642803
2	227106584
2	231524764
6	42887328
7	102689084
8	134756647
17	42404536
4	83462105
15	56630164
17	16817984
12	79826360
1	40458536
9	129919014
9	35807787
10	100188304
4	73057935
7	45083713
X	149924159
20	33704114
20	59033140
19	12629549
17	49701293
10	29653015
9	35807414
X	32388355
2	178434146
15	78960907
6	26635566
14	56659992
6	4115312
7	75416783
14	63374710
14	59471783
13	39039921
2	200488952
7	44011843
5	134524260
10	101022790
2	128265481
16	88623314
7	44833637
12	54230941
13	40919988
8	90958102
1	230837330
7	35174532
11	103907139
16	75159174
8	35746189
2	207576900
5	157526639
5	94705042
2	106985583
15	77327728
X	18245757
3	65744706
2	56379848
11	111873947
19	57702493
19	20640565
9	70859637
7	30307047
2	12961961
13	86988307
13	52597173
9	63841042
17	59859467
19	18429373
5	177617976
12	124447710
12	57591430
15	88989950
17	62030283
X	152941835
20	33357954
10	91619285
4	148154026
14	29576482
19	10687148
6	32168206
10	3646266
22	36226204
20	36574361
3	185190626
7	21143636
7	135402681
22	38864259
14	52427391
3	196234369
2	232088129
11	118543825
6	151364116
10	131314279
8	66361840
2	224853892
4	185364636
5	176617363
8	2661384
19	14408803
1	156248627
11	49429081
2	127846011
17	76253912
18	74432559
11	67463522
2	38579103
17	77215714
12	101764023
19	617222
22	20445596
2	240044572
15	74638351
13	40880560
X	109401553
19	47487636
1	23281306
1	6221195
1	46632741
10	101825969
4	158708842
5	74749780
5	157793229
2	101292999
15	79898841
1	202127984
16	75291490
5	123381710
10	26772004
7	45076433
X	120436816
15	78341589
2	208415586
3	123913451
11	115628780
2	237574321
1	68427360
3	101456808
11	8693350
1_KI270706v1_random	113800
12	68854435
3	144239267
3	81487416
15	65150219
3	139424720
4	7030857
11	58882454
3	65360369
1	175944830
2	199937019
5	54606506
15	43646304
2	173906458
1	146148535
10	18275966
21	28969867
15	34788053
11	82974963
11	66683086
3	12582112
13	49699301
13	36984618
10	123057833
6	161347411
6	44112312
6	33694289
18	50266870
1	155323812
9	93051575
3	85422322
19	3750871
16	77736952
9	3218302
20	4777710
10	4986869
13	95990247
2	106403407
19	21804952
20	5114954
6	149594877
9	70636709
10	98268555
1	108696351
16	4723107
3	197619197
19	45548676
15	42543908
21	25716471
2	9869260
4	145517654
13	47942413
1	16985956
11	106046866
5	78996968
7	51063154
20	33657086
12	14881208
1	89181147
14	21016760
5	126567494
15	101712775
12	51952771
15	78472487
10	21925193
15	72474602
5	103525148
19	44426253
18	13663429
20	63970381
6	42187406
1	113093504
5	43287472
15	101281512
1	113703543
7	54565067
13	19959135
11	18031793
10	94334165
1	44221069
1	48652992
9	37860360
1	150263933
7	38722798
14	68874120
X	9889117
12	75359388
19	17580240
11	47423667
15	40552810
16	84268
11	134375744
16	853639
1	200644038
5	55281644
16	69976384
7	11371905
2	156886562
13	21374898
17	55461751
16	47362839
17	76310484
17	27307919
1	10460853
7	65053254
22	30522797
3	40238923
10	114431103
22_KI270734v1_random	131755
8	138796419
15	30570963
17	42101408
13	36844832
14	50291702
6	20100793
14	50245568
20	28589599
3	121730920
10	54172039
5	145756345
13	49912703
5	72219527
11	16756212
6	126301718
14	24295051
7	77778734
6	16775327
6	43330505
17	41825192
17	33583107
2	130337921
10	53839688
11	8675760
19	17450060
2	241444940
3	154187169
14	22988517
4	146253983
14	57135248
11	85590639
2	171059543
8	73525441
19	27721473
17	28954931
7	45097585
15	32575668
5	127050363
7	152308939
6	43620489
9	108936033
4	76159621
16	22343384
17	63819106
8	48062187
22	31453393
1	85627808
4	54009515
3	122357409
18	12686096
11	83257748
2	144137390
15	50361154
7	95210468
